id,full_name,description,position_type,referral_id,employer_id,photo_url,photo_origin,notes,work_title,links,photo_url_2,photo_origin_2,notes_2,work_title_2,links_2,commission_id
45202,Бернацкий Михаил Иванович,выдвинут Ошмянской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,4011
45203,Габриялович Ядвига Станиславовна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4011
45204,Касперович Владислав Иванович,"выдвинут Гродненской областной организацией Белорусского профессионального союза работников энергетики, газовой и топливной промышленности",0,20,NULL,,,,,,,,,,,4011
45205,Кимса Ядвига Казимировна,"выдвинута Ошмянской районной организацией Белорусского профессионального союза работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,4011
45206,Кунявская Наталья Викторовна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский республиканский союз молодежи»,0,11,5250,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0015%20%D0%9A%D1%83%D0%BD%D1%8F%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://murowana.schools.by/teacher/658255,"ГУО ""Мурованоошмянковский учебно-педагогический комплекс ясли-сад-средняя школа""",,,,,,,,4011
45207,Сурович Леонарда Францевна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4011
45208,Швабович Геннадий Иванович,выдвинут Ошмянской районной организацией Белорусского профессионального союза работников образования и науки,0,26,5250,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0015%20%D0%A8%D0%B2%D0%B0%D0%B1%D0%BE%D0%B2%D0%B8%D1%87%20%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9%20%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87.jpeg,https://murowana.schools.by/teacher/658301,"ГУО ""Мурованоошмянковский учебно-педагогический комплекс ясли-сад-средняя школа""",,,,,,,,4011
45209,Шиманович Наталья Федоровна,"выдвинута Ошмянской районной организацией Белорусского профессионального союза работников культуры, информации, спорта и туризма",1,22,NULL,,,,,,,,,,,4012
45210,Савринович Ирина Генриховна,выдвинута Ошмянской районной организацией республиканского общественного объединения «Белая Русь»,2,4,NULL,,,,,,,,,,,4012
45211,Дорняк Галина Станиславовна,выдвинута путем подачи заявления граждан,3,4000,NULL,,,,,,,,,,,4012
45212,Гордей Валентина Станиславовна,выдвинута Ошмянской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,4012
45213,Лазан Татьяна Владимировна,выдвинута Гродненской областной организацией Белорусского профессионального союза работников здравоохранения,0,25,NULL,,,,,,,,,,,4012
45214,Марченко Татьяна Антоновна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,4012
45215,Мицкевич Ольга Ивановна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4012
45216,Пеньковская Майя Владимировна,выдвинута Ошмянской районной организацией профсоюза Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4012
45217,Пипир Ирина Станиславовна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4012
45218,Шукелович Мария Феликсовна,выдвинута Ошмянской районной организацией Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,4012
45219,Шукелович Франц Ксаверьевич,выдвинут Ошмянской районной организацией Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,4012
45220,Войнюш Владимир Викторович,выдвинут Ошмянской районной организацией республиканского общественного объединения «Белая Русь» и Ошмянской районной организацией общественного объединения «Белорусский республиканский союз молодежи»,1,4,5358,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0017%20%D0%92%D0%BE%D0%B9%D0%BD%D1%8E%D1%88%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87.jpeg,https://osh3.schools.by/director/825603,"ГУО ""Средняя школа №3 г.Ошмяны""",,,,,,,,4013
45221,Людкевич Оксана Анатольевна,выдвинута Ошмянской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,2,23,NULL,,,,,,,,,,,4013
45222,Янцевич Данута Францевна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский союз женщин»,3,8,5358,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0017%20%D0%AF%D0%BD%D1%86%D0%B5%D0%B2%D0%B8%D1%87%20%D0%94%D0%B0%D0%BD%D1%83%D1%82%D0%B0%20%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://osh3.schools.by/administration/904588,"ГУО ""Средняя школа №3 г.Ошмяны""",,,,,,,,4013
45223,Буйко Валентина Аркадиевна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4013
45224,Бурдук Сергей Иосифович,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4013
45225,Галамбовский Андрей Адвардович,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4013
45226,Гелай Тереса Ивановна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4013
45227,Гордейчик Владимир Владимирович,выдвинут Гродненской областной организацией Белорусского профсоюза работников местной промышленности и коммунально-бытовых предприятий,0,18,NULL,,,,,,,,,,,4013
45228,Кодь Ольга Ивановна,выдвинута Ошмянской районной организацией профсоюза Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4013
45229,Кохановская Алена Фадеевна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4013
45230,Кумпицкая Елена Анатольевна,выдвинута Ошмянской районной организацией Белорусского Общества Красного Креста,0,5,5358,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0017%20%D0%9A%D1%83%D0%BC%D0%BF%D0%B8%D1%86%D0%BA%D0%B0%D1%8F%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://osh3.schools.by/administration/904585,"ГУО ""Средняя школа №3 г.Ошмяны""",,,,,,,,4013
45231,Левкович Жанна Иосифовна,выдвинута Ошмянской районной организацией Белорусского профессионального союза работников образования и науки,0,26,4803,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0017%20%D0%9B%D0%B5%D0%B2%D0%BA%D0%BE%D0%B2%D0%B8%D1%87%20%D0%96%D0%B0%D0%BD%D0%BD%D0%B0%20%D0%98%D0%BE%D1%81%D0%B8%D1%84%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://gravzhishki.schools.by/teacher/199086,"ГУО ""Гравжишковский учебно-педагогический комплекс ясли-сад-базовая школа""",,,,,,,,4013
45232,Русель Людмила Михайловна,выдвинута путем подачи заявления граждан,0,4000,5358,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0017%20%D0%A0%D1%83%D1%81%D0%B5%D0%BB%D1%8C%20%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh3.schools.by/teacher/899133,"ГУО ""Средняя школа №3 г.Ошмяны""",,,,,,,,4013
45233,Сивинская Лариса Владимировна,выдвинута путем подачи заявления граждан,0,4000,5358,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0017%20%D0%A1%D0%B8%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh3.schools.by/teacher/899135,"ГУО ""Средняя школа №3 г.Ошмяны""",,,,,,,,4013
45234,Смаль Оксана Андреевна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,4013
45235,Чаплинская Валентина Иосифовна,"выдвинута Гродненской областной организацией Белорусского профессионального союза работников энергетики, газовой и топливной промышленности",0,20,NULL,,,,,,,,,,,4013
45236,Шунько Гонарата Станиславовна,выдвинута Ошмянской районной организацией Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,4013
45237,Евчиц Ирина Дмитриевна,выдвинута Ошмянской районной организацией республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,4014
45238,Буткевич Инга Ивановна,выдвинута Гродненской областной организацией Белорусского профессионального союза работников здравоохранения,2,25,NULL,,,,,,,,,,,4014
45239,Гавлас Ольга Николаевна,выдвинута Ошмянской районной организацией Белорусского Общества Красного Креста,3,5,NULL,,,,,,,,,,,4014
45240,Кондратович Людвига Валерьевна,выдвинута коллективом клинико-диагностической лаборатории учреждения здравоохранения «Ошмянская центральная районная больница»,0,NULL,12580,,,,,,,,,,,4014
45241,Ясевич Бронислав Эдвардович,выдвинут Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,4014
45242,Голашевская Наталья Михайловна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский союз женщин»,1,8,5357,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0019%20%D0%93%D0%BE%D0%BB%D0%B0%D1%88%D0%B5%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh2.schools.by/director/133835,"ГУО ""Средняя школа №2 г. Ошмяны""",,,,,,,,4015
45243,Окулевич Болеслав Казимирович,выдвинут Ошмянской районной организацией Белорусского общественного объединения ветеранов,2,1,NULL,,,,,,,,,,,4015
45244,Макей Елена Петровна,выдвинута Ошмянской районной организацией Белорусского профессионального союза работников образования и науки,3,26,5357,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0019%20%D0%9C%D0%B0%D0%BA%D0%B5%D0%B9%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh2.schools.by/administration/134566,"ГУО ""Средняя школа №2 г. Ошмяны""",,,,,,,,4015
45245,Авижень Иван Станиславович,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4015
45246,Адамович Артем Валерьевич,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4015
45247,Бобровницкая Наталья Геннадьевна,выдвинута путем подачи заявления граждан,0,4000,5357,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0019%20%D0%91%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%BD%D0%B8%D1%86%D0%BA%D0%B0%D1%8F%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://osh2.schools.by/teacher/434599,"ГУО ""Средняя школа №2 г. Ошмяны""",,,,,,,,4015
45248,Генюш Тамара Куприяновна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4015
45249,Иванова Людмила Федоровна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4015
45250,Илюкович Татьяна Фёдоровна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,4015
45251,Каминская Светлана Александровна,выдвинута Ошмянской районной организацией Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,4015
45252,Ломако Валентина Петровна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,0,15,5357,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0019%20%D0%9B%D0%BE%D0%BC%D0%B0%D0%BA%D0%BE%20%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0%20%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh2.schools.by/teacher/434634,"ГУО ""Средняя школа №2 г. Ошмяны""",,,,,,,,4015
45253,Максуль Светлана Метиславовна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4015
45254,Мороз Валентина Витольдовна,выдвинута Ошмянской районной организацией республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,4015
45255,Скуба Татьяна Генриховна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4015
45256,Фуре Светлана Викторовна,выдвинута Ошмянской районной организацией профсоюза Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4015
45257,Шидловский Анатолий Владимирович,выдвинут Ошмянской районной организацией Коммунистической партии Беларуси,0,7,NULL,,,,,,,,,,,4015
45258,Яцукевич Татьяна Михайловна,выдвинута Ошмянской: районной организацией Белорусского профессионального союза работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,4015
45259,Скаскевич Виктор Александрович,выдвинут Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,1,15,NULL,,,,,,,,,,,4016
45260,Войнюш Валерий Михайлович,выдвинут Ошмянской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,2,23,NULL,,,,,,,,,,,4016
45261,Завадская Ольга Владимировна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский республиканский союз молодежи» и путем подачи заявления граждан,3,4000,5357,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0020%20%D0%97%D0%B0%D0%B2%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh2.schools.by/teacher/434621,"ГУО ""Средняя школа №2 г. Ошмяны""",,,,,,,,4016
45262,Бильмон Евгений Витольдович,выдвинут Ошмянской районной организацией Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,4016
45263,Лапшина Людмила Генриховна,"выдвинута Гродненской областной организацией Белорусского профессионального союза работников торговли, потребительской кооперации и предпринимательства",0,29,NULL,,,,,,,,,,,4016
45264,Малиновская Алла Вацлавовна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,4016
45265,Мацукевич Алла Ивановна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45266,Муцянская Светлана Генриковна,"выдвинута Ошмянской районной организацией Белорусского профессионального союза работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,4016
45267,Найрановский Александр Тадеушевич,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45268,Санько Александр Николаевич,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45269,Совринович Елена Васильевна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45270,Шаверда Александр Вацлавович,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45271,Щулькина Елена Владимировна,выдвинута Ошмянской районной организацией профсоюза Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4016
45272,Юревич Галина Генриховна,выдвинута Гродненской- областной организацией Белорусского профсоюза работников местной промышленности и коммунально-бытовых предприятий,0,18,NULL,,,,,,,,,,,4016
45273,Явтошук Валентина Ивановна,выдвинута Ошмянской районной организацией республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,4016
45274,Янушкевич Анна Юльяновна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45275,Янчевская Ирина Генриковна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4016
45276,Куликович Марина Антоновна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский союз женщин»,1,8,5356,,,,,,,,,,,4017
45277,Крупичович Валентина Ивановна,выдвинута Ошмянской районной организацией Белорусского Общества Красного Креста,2,5,NULL,,,,,,,,,,,4017
45278,Михневич Людмила Игнатьевна,выдвинута Ошмянской районной организацией Белорусского общественного объединения ветеранов,3,1,5356,,,,,,,,,,,4017
45279,Антипина Ирина Михайловна,выдвинута Ошмянской районной организацией Белорусского профессионального союза работников образования и науки,0,26,5749,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0021%20%D0%90%D0%BD%D1%82%D0%B8%D0%BF%D0%B8%D0%BD%D0%B0%20%D0%98%D1%80%D0%B8%D0%BD%D0%B0%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://spcoshm.schools.by/administration/871761,"ГУО ""Социально-педагогический центр Ошмянского района""",,,,,,,,4017
45280,Беляцкая Анна Станиславовна,выдвинута путем подачи заявления граждан,0,4000,5356,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0021%20%D0%91%D0%B5%D0%BB%D1%8F%D1%86%D0%BA%D0%B0%D1%8F%20%D0%90%D0%BD%D0%BD%D0%B0%20%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh1.schools.by/teacher/413494,"ГУО ""Средняя школа №1 г. Ошмяны имени М.М. Гружевского""",,,,,,,,4017
45281,Герман Светлана Николаевна,выдвинута путем подачи заявления граждан,0,4000,5356,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0021%20%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%20%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%B0%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://osh1.schools.by/teacher/413500,"ГУО ""Средняя школа №1 г. Ошмяны имени М.М. Гружевского""",,,,,,,,4017
45282,Дятлович Мария Вацлавовна,выдвинута Ошмянской районной организацией профсоюза Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4017
45283,Колядко Виктор Николаевич,выдвинут Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,0,15,5356,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0021%20%D0%9A%D0%BE%D0%BB%D1%8F%D0%B4%D0%BA%D0%BE%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://osh1.schools.by/teacher/413510,"ГУО ""Средняя школа №1 г. Ошмяны имени М.М. Гружевского""",,,,,,,,4017
45284,Куракина Анастасия Александровна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,4017
45285,Ларионова Лариса Александровна,выдвинута Ошмянской районной организацией республиканского общественного объединения «Белая Русь»,0,4,4868,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0021%20%D0%9B%D0%B0%D1%80%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0%20%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://gymn1osh.schools.by/teacher/440979,"ГУО ""Гимназия №1 г.Ошмяны""",,,,,,,,4017
45286,Мордас Валерий Станиславович,выдвинут путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4017
45287,Рабцевич Виктор Казимирович,"выдвинут Гродненской областной организацией Белорусского профессионального союза работников энергетики, газовой и топливной промышленности",0,20,NULL,,,,,,,,,,,4017
45288,Ревко Генрих Иванович,выдвинут Ошмянской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,4017
45289,Рогинская Оксана Николаевна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4017
45290,Челек Лариса Вацлавовна,выдвинута путем подачи заявления граждан,0,4000,5356,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0021%20%D0%A7%D0%B5%D0%BB%D0%B5%D0%BA%20%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0%20%D0%92%D0%B0%D1%86%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://osh1.schools.by/teacher/1340345,"ГУО ""Средняя школа №1 г. Ошмяны имени М.М. Гружевского""",,,,,,,,4017
45291,Шулиневич Владислав Владиславович,выдвинут Ошмянской районной организацией Коммунистической партии Беларуси,0,7,NULL,,,,,,,,,,,4017
45292,Ясевич Мария Данииловна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4017
45293,Можейко Жанна Алойзьевна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский союз женщин»,1,8,NULL,,,,,,,,,,,4018
45294,Дервис Алексей Казимирович,выдвинут Ошмянской районной организацией Белорусского профессионального союза работников образования и науки,2,26,NULL,,,,,,,,,,,4018
45295,Дубник Светлана Андреевна,выдвинута Ошмянской районной организацией Белорусского Общества Красного Креста,3,5,4868,,,,,,,,,,,4018
45296,Александрович Альбина Петровна,выдвинута Ошмянской районной организацией Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,4018
45297,Винцковский Сергей Тадеушевич,выдвинут путем подачи заявления граждан,0,4000,4868,https://members2020by.s3.eu-north-1.amazonaws.com/04-116-0022%20%D0%92%D0%B8%D0%BD%D1%86%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%A2%D0%B0%D0%B4%D0%B5%D1%83%D1%88%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://gymn1osh.schools.by/teacher/439913,"ГУО ""Гимназия №1 г.Ошмяны""",,,,,,,,4018
45298,Звонова Жанна Александровна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4018
45299,Кирковская Ольга Вацлавовна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,4018
45300,Кунявская Татьяна Альбертовна,выдвинута Ошмянской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,4018
45301,Лозовская Татьяна Станиславовна,"выдвинута Гродненской областной организацией Белорусского профессионального союза работников энергетики, газовой и топливной промышленности",0,20,NULL,,,,,,,,,,,4018
45302,Мацкевич Анна Валерьевна,выдвинута Ошмянской районной организацией общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,4018
45303,Печкур Татьяна Викторовна,"выдвинута Ошмянской районной организацией Белорусского профессионального союза работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,4018
45304,Ромме Ирина Николаевна,выдвинута Ошмянской районной организацией профсоюза Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4018
45305,Саванец Ольга Владимировна,выдвинута Ошмянской районной организацией республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,4018
45306,Суснило Тереса Марьяновна,выдвинута Гродненской областной организацией Белорусского профессионального союза работников здравоохранения,0,25,NULL,,,,,,,,,,,4018
45307,Чаплинский Виктор Игнатович,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4018
45308,Юшкевич Алина Тадеушевна,выдвинута путем подачи заявления граждан,0,4000,4868,,,,,,,,,,,4018
45309,Ярмош Светлана Ивановна,выдвинута путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4018
45310,Янцевич Тамара Николаевна,"Гродненской областной организацией Белорусского профессионального союза работников культуры, информации, спорта и туризма",1,22,NULL,,,,,,,,,,,4019
45311,Шиманюк Ирина Павловна,Свислочской районной организацией общественного объединения «Белорусский фонд мира»,2,15,12978,,,,,,,,,,,4019
45312,Качко Алина Павловна,Свислочской районной организацией Белорусского профессионального союза работников образования и науки,3,26,12978,,,,,,,,,,,4019
45313,Войтюлевич Алла Михайловна,Свислочской районной организацией Республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,4019
45314,Жур Екатерина Владимировна,Свислочской районной организацией общественного объединения «Белорусский республиканский союз молодежи» и путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4019
45315,Калач Александр Николаевич,Гродненской областной организацией Белорусского профессионального союза работников местной промышленности и коммунально-бытовых предприятий,0,18,NULL,,,,,,,,,,,4019
45316,Криштофик Валерий Евгеньевич,Свислочской районной организацией Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4019
45317,Кучерук Татьяна Николаевна,Свислочской районной организацией Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,4019
45318,Матысик Надежда Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4019
45319,Поплавская Елена Владимировна,Свислочской районной организацией общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,4019
45320,Рудомина Нина Викторовна,Свислочской районной организацией Белорусского общества Красного Креста,0,5,NULL,,,,,,,,,,,4019
45321,Янушкевич Инна Викторовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4019
45322,Ярошук Анна Станиславовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4019
45323,Зубель Ирина Евгеньевна,Свислочской районной организацией Республиканского общественного объединения «Белая Русь»,1,4,5809,https://members2020by.s3.eu-north-1.amazonaws.com/04-117-0002%20%D0%97%D1%83%D0%B1%D0%B5%D0%BB%D1%8C%20%D0%98%D1%80%D0%B8%D0%BD%D0%B0%20%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://svisloch3.schools.by/director/1173281,"ГУО ""Средняя школа №3 г.Свислочь""",,,,,,,,4020
45324,Берегуленко Людмила Валентиновна,Свислочской районной организацией Белорусского профессионального союза работников образования и науки,2,26,NULL,,,,,,,,,,,4020
45325,Буяк Людмила Романовна,Свислочской районной организацией общественного объединения «Белорусский союз женщин»,3,8,NULL,,,,,,,,,,,4020
45326,Белова Светлана Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,4020
45327,Дудак Евгений Николаевич,Свислочской районной организацией Белорусского профессионального союза работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,4020
45328,Ермолик Лилия Евгеньевна,Свислочской районной организацией Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,4020
45329,Кревчик Анатолий Антонович,Свислочской районной организацией Коммунистической партии Беларуси,0,7,NULL,,,,,,,,,,,4020
45330,Матешук Татьяна Владимировна,Свислочской районной организацией Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,4020
45331,Ничипорук Раиса Юльяновна,Свислочской районной организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,4020
